Time(s),Voltage(V)
7.433276000000e-05,0.035991919962
7.449660000000e-05,0.036114754756
7.482427999999e-05,0.036359165475
7.547963999999e-05,0.036842951489
7.679035999997e-05,0.037790382693
7.941179999994e-05,0.039604696129
8.000000000000e-05,0.039997041863
8.000010000000e-05,0.039997108106
8.000030000000e-05,0.039997240592
8.000070000000e-05,0.039997505562
8.000100000000e-05,0.039997704290
8.000108000000e-05,0.039997757285
8.000124000000e-05,0.039997863274
8.000156000000e-05,0.039998075256
8.000220000000e-05,0.039998499228
8.000348000000e-05,0.039999347210
8.000604000000e-05,0.040001043324
8.001116000000e-05,0.040004436156
8.002140000000e-05,0.040011224231
8.004188000000e-05,0.040024810024
8.008284000000e-05,0.040052020136
8.016476000000e-05,0.040106594144
8.032860000000e-05,0.040216354760
8.065628000000e-05,0.040438306260
8.131164000000e-05,0.040891772852
8.262236000001e-05,0.041835752899
8.416800000000e-05,0.043009753197
8.416810000000e-05,0.043009831143
8.416830000000e-05,0.043009987206
8.416870000000e-05,0.043010299331
8.416900000000e-05,0.043010533424
8.416908000000e-05,0.043010595848
8.416924000000e-05,0.043010720697
8.416956000000e-05,0.043010970393
8.417020000000e-05,0.043011469780
8.417148000000e-05,0.043012468535
8.417404000000e-05,0.043014465966
8.417916000000e-05,0.043018460520
8.418940000000e-05,0.043026448382
8.420988000000e-05,0.043042419133
8.425084000000e-05,0.043074340738
8.433276000000e-05,0.043138104359
8.449660000000e-05,0.043265313247
8.482427999999e-05,0.043518457595
8.547963999999e-05,0.044019652525
8.679035999997e-05,0.045001667350
8.941179999994e-05,0.046884204299
9.000000000000e-05,0.047291684478
9.000010000000e-05,0.047291753288
9.000030000000e-05,0.047291890909
9.000070000000e-05,0.047292166150
9.000100000000e-05,0.047292372581
9.000108000000e-05,0.047292427629
9.000124000000e-05,0.047292537727
9.000156000000e-05,0.047292757924
9.000220000000e-05,0.047293198327
9.000348000000e-05,0.047294079170
9.000604000000e-05,0.047295841001
9.001116000000e-05,0.047299365241
9.002140000000e-05,0.047306416035
9.004188000000e-05,0.047320526878
9.008284000000e-05,0.047348785541
9.016476000000e-05,0.047405450480
9.032860000000e-05,0.047519368403
9.065628000000e-05,0.047749537450
9.131164000000e-05,0.048219059664
9.262236000001e-05,0.049193698773
9.416800000000e-05,0.050401504269
9.416810000000e-05,0.050401584337
9.416830000000e-05,0.050401744615
9.416870000000e-05,0.050402065171
9.416900000000e-05,0.050402305587
9.416908000000e-05,0.050402369697
9.416924000000e-05,0.050402497918
9.416956000000e-05,0.050402754359
9.417020000000e-05,0.050403267235
9.417148000000e-05,0.050404292967
9.417404000000e-05,0.050406344353
9.417916000000e-05,0.050410446811
9.418940000000e-05,0.050418650470
9.420988000000e-05,0.050435052755
9.425084000000e-05,0.050467837204
9.433276000000e-05,0.050533325608
9.449660000000e-05,0.050663980446
9.482427999999e-05,0.050924002216
9.547963999999e-05,0.051438894005
9.679035999997e-05,0.052448069996
9.941179999994e-05,0.054383994081
1.000000000000e-04,0.054803281479
1.000001000000e-04,0.054803352291
1.000003000000e-04,0.054803493916
1.000007000000e-04,0.054803777165
1.000010000000e-04,0.054803989601
1.000010800000e-04,0.054804046251
1.000012400000e-04,0.054804159552
1.000015600000e-04,0.054804386155
1.000022000000e-04,0.054804839370
1.000034800000e-04,0.054805745835
1.000060400000e-04,0.054807558905
1.000111600000e-04,0.054811185604
1.000214000000e-04,0.054818441237
1.000418800000e-04,0.054832961444
1.000828400000e-04,0.054862037579
1.001647600000e-04,0.054920332447
1.003286000000e-04,0.055037490293
1.006562800000e-04,0.055274060327
1.013116400000e-04,0.055756075919
1.026223600000e-04,0.056754518623
1.041680000000e-04,0.057988475882
1.041681000000e-04,0.057988557587
1.041683000000e-04,0.057988721120
1.041687000000e-04,0.057989048184
1.041690000000e-04,0.057989293480
1.041690800000e-04,0.057989358892
1.041692400000e-04,0.057989489716
1.041695600000e-04,0.057989751363
1.041702000000e-04,0.057990274652
1.041714800000e-04,0.057991321209
1.041740400000e-04,0.057993414244
1.041791600000e-04,0.057997599996
1.041894000000e-04,0.058005970228
1.042098800000e-04,0.058022705605
1.042508400000e-04,0.058056156013
1.043327600000e-04,0.058122975436
1.044966000000e-04,0.058256288713
1.048242800000e-04,0.058521612964
1.054796400000e-04,0.059047052072
1.067903600000e-04,0.060077091692
1.094117999999e-04,0.062053815562
1.100000000000e-04,0.062482087400
1.100001000000e-04,0.062482159735
1.100003000000e-04,0.062482304404
1.100007000000e-04,0.062482593741
1.100010000000e-04,0.062482810744
1.100010800000e-04,0.062482868612
1.100012400000e-04,0.062482984347
1.100015600000e-04,0.062483215821
1.100022000000e-04,0.062483678777
1.100034800000e-04,0.062484604723
1.100060400000e-04,0.062486456750
1.100111600000e-04,0.062490161347
1.100214000000e-04,0.062497572715
1.100418800000e-04,0.062512404135
1.100828400000e-04,0.062542101678
1.101647600000e-04,0.062601635304
1.103286000000e-04,0.062721254519
1.106562800000e-04,0.062962683386
1.113116400000e-04,0.063454166354
1.126223600000e-04,0.064470582691
1.141680000000e-04,0.065724173735
1.141681000000e-04,0.065724256664
1.141683000000e-04,0.065724422631
1.141687000000e-04,0.065724754565
1.141690000000e-04,0.065725003513
1.141690800000e-04,0.065725069899
1.141692400000e-04,0.065725202671
1.141695600000e-04,0.065725468213
1.141702000000e-04,0.065725999292
1.141714800000e-04,0.065727061430
1.141740400000e-04,0.065729185626
1.141791600000e-04,0.065733433697
1.141894000000e-04,0.065741928553
1.142098800000e-04,0.065758913122
1.142508400000e-04,0.065792861688
1.143327600000e-04,0.065860676536
1.144966000000e-04,0.065995977085
1.148242800000e-04,0.066265261568
1.154796400000e-04,0.066798563857
1.167903600000e-04,0.067844100432
1.194118000000e-04,0.069850898388
1.200000000000e-04,0.070285749566
1.200001000000e-04,0.070285823014
1.200003000000e-04,0.070285969910
1.200007000000e-04,0.070286263701
1.200010000000e-04,0.070286484043
1.200010800000e-04,0.070286542801
1.200012400000e-04,0.070286660318
1.200015600000e-04,0.070286895354
1.200022000000e-04,0.070287365435
1.200034800000e-04,0.070288305628
1.200060400000e-04,0.070290186148
1.200111600000e-04,0.070293947719
1.200214000000e-04,0.070301472981
1.200418800000e-04,0.070316531984
1.200828400000e-04,0.070346683877
1.201647600000e-04,0.070407122935
1.203286000000e-04,0.070528540013
1.206562800000e-04,0.070773513142
1.213116400000e-04,0.071271882916
1.226223600000e-04,0.072301297150
1.241680000000e-04,0.073568953348
1.241681000000e-04,0.073569037149
1.241683000000e-04,0.073569204850
1.241687000000e-04,0.073569540252
1.241690000000e-04,0.073569791802
1.241690800000e-04,0.073569858881
1.241692400000e-04,0.073569993040
1.241695600000e-04,0.073570261357
1.241702000000e-04,0.073570797986
1.241714800000e-04,0.073571871223
1.241740400000e-04,0.073574017615
1.241791600000e-04,0.073578310075
1.241894000000e-04,0.073586893696
1.242098800000e-04,0.073604055738
1.242508400000e-04,0.073638359030
1.243327600000e-04,0.073706882440
1.244966000000e-04,0.073843596561
1.248242800000e-04,0.074115693971
1.254796400000e-04,0.074654565233
1.267903600000e-04,0.075711012078
1.294118000001e-04,0.077738718730
1.300000000000e-04,0.078178094287
1.300001000000e-04,0.078178168499
1.300003000000e-04,0.078178316923
1.300007000000e-04,0.078178613769
1.300010000000e-04,0.078178836403
1.300010800000e-04,0.078178895773
1.300012400000e-04,0.078179014512
1.300015600000e-04,0.078179251992
1.300022000000e-04,0.078179726962
1.300034800000e-04,0.078180676933
1.300060400000e-04,0.078182577005
1.300111600000e-04,0.078186377669
1.300214000000e-04,0.078193981077
1.300418800000e-04,0.078209196211
1.300828400000e-04,0.078239659711
1.301647600000e-04,0.078300719382
1.303286000000e-04,0.078423367332
1.306562800000e-04,0.078670761191
1.313116400000e-04,0.079173811557
1.326223600000e-04,0.080211967488
1.341680000000e-04,0.081488922259
1.341681000000e-04,0.081489006631
1.341683000000e-04,0.081489175467
1.341687000000e-04,0.081489513138
1.341690000000e-04,0.081489766390
1.341690800000e-04,0.081489833923
1.341692400000e-04,0.081489968990
1.341695600000e-04,0.081490239122
1.341702000000e-04,0.081490779381
1.341714800000e-04,0.081491859878
1.341740400000e-04,0.081494020791
1.341791600000e-04,0.081498342287
1.341894000000e-04,0.081506983968
1.342098800000e-04,0.081524262075
1.342508400000e-04,0.081558797276
1.343327600000e-04,0.081627783622
1.344966000000e-04,0.081765420089
1.348242800000e-04,0.082039348086
1.354796400000e-04,0.082581824086
1.367903600000e-04,0.083645254638
1.394117999999e-04,0.085686025352
1.400000000000e-04,0.086128166753
1.400001000000e-04,0.086128241430
1.400003000000e-04,0.086128390784
1.400007000000e-04,0.086128689490
1.400010000000e-04,0.086128913520
1.400010800000e-04,0.086128973261
1.400012400000e-04,0.086129092745
1.400015600000e-04,0.086129331713
1.400022000000e-04,0.086129809658
1.400034800000e-04,0.086130765581
1.400060400000e-04,0.086132677554
1.400111600000e-04,0.086136502012
1.400214000000e-04,0.086144152977
1.400418800000e-04,0.086159463094
1.400828400000e-04,0.086190116051
1.401647600000e-04,0.086251552598
1.403286000000e-04,0.086374946180
1.406562800000e-04,0.086623799143
1.413116400000e-04,0.087129641462
1.426223600000e-04,0.088172894392
1.441680000000e-04,0.089455064421
1.441681000000e-04,0.089455149106
1.441683000000e-04,0.089455318562
1.441687000000e-04,0.089455657474
1.441690000000e-04,0.089455911657
1.441690800000e-04,0.089455979439
1.441692400000e-04,0.089456115002
1.441695600000e-04,0.089456386127
1.441702000000e-04,0.089456928372
1.441714800000e-04,0.089458012841
1.441740400000e-04,0.089460181697
1.441791600000e-04,0.089464519076
1.441894000000e-04,0.089473192508
1.442098800000e-04,0.089490534065
1.442508400000e-04,0.089525195945
1.443327600000e-04,0.089594434775
1.444966000000e-04,0.089732572714
1.448242800000e-04,0.090007489668
1.454796400000e-04,0.090551887651
1.467903600000e-04,0.091618938480
1.494117999999e-04,0.093666055479
1.500000000000e-04,0.094109457130
1.500001000000e-04,0.094109532016
1.500003000000e-04,0.094109681788
1.500007000000e-04,0.094109981331
1.500010000000e-04,0.094110205988
1.500010800000e-04,0.094110265897
1.500012400000e-04,0.094110385715
1.500015600000e-04,0.094110625353
1.500022000000e-04,0.094111104636
1.500034800000e-04,0.094112063235
1.500060400000e-04,0.094113980559
1.500111600000e-04,0.094117815712
1.500214000000e-04,0.094125488043
1.500418800000e-04,0.094140840796
1.500828400000e-04,0.094171578632
1.501647600000e-04,0.094233183377
1.503286000000e-04,0.094356907144
1.506562800000e-04,0.094606395852
1.513116400000e-04,0.095113412911
1.526223600000e-04,0.096158641534
1.541680000000e-04,0.097442529451
1.541681000000e-04,0.097442614228
1.541683000000e-04,0.097442783865
1.541687000000e-04,0.097443123139
1.541690000000e-04,0.097443377592
1.541690800000e-04,0.097443445446
1.541692400000e-04,0.097443581154
1.541695600000e-04,0.097443852568
1.541702000000e-04,0.097444395390
1.541714800000e-04,0.097445481015
1.541740400000e-04,0.097447652180
1.541791600000e-04,0.097451994175
1.541894000000e-04,0.097460676825
1.542098800000e-04,0.097478036762
1.542508400000e-04,0.097512735189
1.543327600000e-04,0.097582046245
1.544966000000e-04,0.097720325173
1.548242800000e-04,0.097995510256
1.554796400000e-04,0.098540389106
1.567903600000e-04,0.099608180244
1.594117999999e-04,0.101655893265
1.600000000000e-04,0.102099266758
1.600001000000e-04,0.102099341634
1.600003000000e-04,0.102099491387
1.600007000000e-04,0.102099790890
1.600010000000e-04,0.102100015518
1.600010800000e-04,0.102100075419
1.600012400000e-04,0.102100195221
1.600015600000e-04,0.102100434827
1.600022000000e-04,0.102100914048
1.600034800000e-04,0.102101872520
1.600060400000e-04,0.102103789589
1.600111600000e-04,0.102107624230
1.600214000000e-04,0.102115295517
1.600418800000e-04,0.102130646109
1.600828400000e-04,0.102161379337
1.601647600000e-04,0.102222973713
1.603286000000e-04,0.102346672163
1.606562800000e-04,0.102596092063
1.613116400000e-04,0.103102900014
1.626223600000e-04,0.104147433548
1.641680000000e-04,0.105430047134
1.641681000000e-04,0.105430131814
1.641683000000e-04,0.105430301256
1.641687000000e-04,0.105430640137
1.641690000000e-04,0.105430894296
1.641690800000e-04,0.105430962072
1.641692400000e-04,0.105431097623
1.641695600000e-04,0.105431368723
1.641702000000e-04,0.105431910919
1.641714800000e-04,0.105432995289
1.641740400000e-04,0.105435163944
1.641791600000e-04,0.105439500916
1.641894000000e-04,0.105448173506
1.642098800000e-04,0.105465513270
1.642508400000e-04,0.105500171135
1.643327600000e-04,0.105569400212
1.644966000000e-04,0.105707511755
1.648242800000e-04,0.105982348362
1.654796400000e-04,0.106526475460
1.667903600000e-04,0.107592544090
1.694117999999e-04,0.109635937731
1.700000000000e-04,0.110078182079
1.700001000000e-04,0.110078256758
1.700003000000e-04,0.110078406117
1.700007000000e-04,0.110078704833
1.700010000000e-04,0.110078928869
1.700010800000e-04,0.110078988613
1.700012400000e-04,0.110079108100
1.700015600000e-04,0.110079347076
1.700022000000e-04,0.110079825035
1.700034800000e-04,0.110080780986
1.700060400000e-04,0.110082693012
1.700111600000e-04,0.110086517562
1.700214000000e-04,0.110094168656
1.700418800000e-04,0.110109478811
1.700828400000e-04,0.110140130965
1.701647600000e-04,0.110201562395
1.703286000000e-04,0.110324931770
1.706562800000e-04,0.110573680887
1.713116400000e-04,0.111079097468
1.726223600000e-04,0.112120654663
1.741680000000e-04,0.113399438994
1.741681000000e-04,0.113399523416
1.741683000000e-04,0.113399692340
1.741687000000e-04,0.113400030187
1.741690000000e-04,0.113400283570
1.741690800000e-04,0.113400351139
1.741692400000e-04,0.113400486276
1.741695600000e-04,0.113400756548
1.741702000000e-04,0.113401297088
1.741714800000e-04,0.113402378146
1.741740400000e-04,0.113404540177
1.741791600000e-04,0.113408863898
1.741894000000e-04,0.113417509971
1.742098800000e-04,0.113434796648
1.742508400000e-04,0.113469348128
1.743327600000e-04,0.113538363589
1.744966000000e-04,0.113676044509
1.748242800000e-04,0.113950006319
1.754796400000e-04,0.114492329654
1.767903600000e-04,0.115554574320
1.794117999999e-04,0.117589456400
1.800000000000e-04,0.118029632973
1.800001000000e-04,0.118029707296
1.800003000000e-04,0.118029855942
1.800007000000e-04,0.118030153232
1.800010000000e-04,0.118030376199
1.800010800000e-04,0.118030435657
1.800012400000e-04,0.118030554574
1.800015600000e-04,0.118030792409
1.800022000000e-04,0.118031268087
1.800034800000e-04,0.118032219475
1.800060400000e-04,0.118034122374
1.800111600000e-04,0.118037928670
1.800214000000e-04,0.118045543245
1.800418800000e-04,0.118060780334
1.800828400000e-04,0.118091286231
1.801647600000e-04,0.118152424652
1.803286000000e-04,0.118275206030
1.806562800000e-04,0.118522771286
1.813116400000e-04,0.119025789010
1.826223600000e-04,0.120062426579
1.841680000000e-04,0.121335206497
1.841681000000e-04,0.121335290524
1.841683000000e-04,0.121335458657
1.841687000000e-04,0.121335794922
1.841690000000e-04,0.121336047118
1.841690800000e-04,0.121336114371
1.841692400000e-04,0.121336248875
1.841695600000e-04,0.121336517882
1.841702000000e-04,0.121337055891
1.841714800000e-04,0.121338131886
1.841740400000e-04,0.121340283791
1.841791600000e-04,0.121344587257
1.841894000000e-04,0.121353192807
1.842098800000e-04,0.121370398387
1.842508400000e-04,0.121404787462
1.843327600000e-04,0.121473477276
1.844966000000e-04,0.121610503554
1.848242800000e-04,0.121883142694
1.854796400000e-04,0.122422767177
1.867903600000e-04,0.123479400393
1.894117999999e-04,0.125502207107
1.900000000000e-04,0.125939518346
1.900001000000e-04,0.125939592177
1.900003000000e-04,0.125939739838
1.900007000000e-04,0.125940035160
1.900010000000e-04,0.125940256651
1.900010800000e-04,0.125940315716
1.900012400000e-04,0.125940433846
1.900015600000e-04,0.125940670106
1.900022000000e-04,0.125941142636
1.900034800000e-04,0.125942087726
1.900060400000e-04,0.125943978030
1.900111600000e-04,0.125947759133
1.900214000000e-04,0.125955323322
1.900418800000e-04,0.125970459622
1.900828400000e-04,0.126000763882
1.901647600000e-04,0.126061498795
1.903286000000e-04,0.126183472216
1.906562800000e-04,0.126429417797
1.913116400000e-04,0.126929181124
1.926223600000e-04,0.127959249761
1.941680000000e-04,0.129224180690
1.941681000000e-04,0.129224264205
1.941683000000e-04,0.129224431315
1.941687000000e-04,0.129224765534
1.941690000000e-04,0.129225016197
1.941690800000e-04,0.129225083040
1.941692400000e-04,0.129225216726
1.941695600000e-04,0.129225484096
1.941702000000e-04,0.129226018832
1.941714800000e-04,0.129227088281
1.941740400000e-04,0.129229227092
1.941791600000e-04,0.129233504367
1.941894000000e-04,0.129242057523
1.942098800000e-04,0.129259158262
1.942508400000e-04,0.129293337450
1.943327600000e-04,0.129361606662
1.944966000000e-04,0.129497788431
1.948242800000e-04,0.129768725338
1.954796400000e-04,0.130304892529
1.967903600000e-04,0.131354400214
1.994117999999e-04,0.133362114923
2.000000000000e-04,0.133795886099
2.000001000000e-04,0.133795959323
2.000003000000e-04,0.133796105772
2.000007000000e-04,0.133796398667
2.000010000000e-04,0.133796618339
2.000010800000e-04,0.133796676918
2.000012400000e-04,0.133796794077
2.000015600000e-04,0.133797028396
2.000022000000e-04,0.133797497043
2.000034800000e-04,0.133798434369
2.000060400000e-04,0.133800309143
2.000111600000e-04,0.133804059187
2.000214000000e-04,0.133811561256
2.000418800000e-04,0.133826573317
2.000828400000e-04,0.133856629097
2.001647600000e-04,0.133916867039
2.003286000000e-04,0.134037846473
2.006562800000e-04,0.134281803858
2.013116400000e-04,0.134777589614
2.026223600000e-04,0.135799696214
2.041680000000e-04,0.137055221818
2.041681000000e-04,0.137055304723
2.041683000000e-04,0.137055470615
2.041687000000e-04,0.137055802398
2.041690000000e-04,0.137056051233
2.041690800000e-04,0.137056117589
2.041692400000e-04,0.137056250300
2.041695600000e-04,0.137056515721
2.041702000000e-04,0.137057046558
2.041714800000e-04,0.137058108209
2.041740400000e-04,0.137060231424
2.041791600000e-04,0.137064477503
2.041894000000e-04,0.137072968254
2.042098800000e-04,0.137089944133
2.042508400000e-04,0.137123873396
2.043327600000e-04,0.137191641943
2.044966000000e-04,0.137326819122
2.048242800000e-04,0.137595733807
2.054796400000e-04,0.138127804446
2.067903600000e-04,0.139168910953
2.094117999999e-04,0.141158994182
2.100000000000e-04,0.141588657683
2.100001000000e-04,0.141588730204
2.100003000000e-04,0.141588875247
2.100007000000e-04,0.141589165330
2.100010000000e-04,0.141589382892
2.100010800000e-04,0.141589440909
2.100012400000e-04,0.141589556943
2.100015600000e-04,0.141589789013
2.100022000000e-04,0.141590253160
2.100034800000e-04,0.141591181486
2.100060400000e-04,0.141593038263
2.100111600000e-04,0.141596752311
2.100214000000e-04,0.141604182393
2.100418800000e-04,0.141619050491
2.100828400000e-04,0.141648818391
2.101647600000e-04,0.141708480756
2.103286000000e-04,0.141828309762
2.106562800000e-04,0.142069969122
2.113116400000e-04,0.142561169594
2.126223600000e-04,0.143574144591
2.141680000000e-04,0.144818960117
2.141681000000e-04,0.144819042330
2.141683000000e-04,0.144819206840
2.141687000000e-04,0.144819535858
2.141690000000e-04,0.144819782620
2.141690800000e-04,0.144819848423
2.141692400000e-04,0.144819980029
2.141695600000e-04,0.144820243238
2.141702000000e-04,0.144820769652
2.141714800000e-04,0.144821822457
2.141740400000e-04,0.144823927980
2.141791600000e-04,0.144828138670
2.141894000000e-04,0.144836558631
2.142098800000e-04,0.144853392879
2.142508400000e-04,0.144887038681
2.143327600000e-04,0.144954239501
2.144966000000e-04,0.145088278008
2.148242800000e-04,0.145354902493
2.154796400000e-04,0.145882341347
2.167903600000e-04,0.146913979163
2.194117999999e-04,0.148884307920
2.200000000000e-04,0.149309389620
2.200001000000e-04,0.149309461358
2.200003000000e-04,0.149309604833
2.200007000000e-04,0.149309891782
2.200010000000e-04,0.149310106993
2.200010800000e-04,0.149310164383
2.200012400000e-04,0.149310279163
2.200015600000e-04,0.149310508726
2.200022000000e-04,0.149310967858
2.200034800000e-04,0.149311886154
2.200060400000e-04,0.149313722871
2.200111600000e-04,0.149317396803
2.200214000000e-04,0.149324746656
2.200418800000e-04,0.149339454318
2.200828400000e-04,0.149368901435
2.201647600000e-04,0.149427922584
2.203286000000e-04,0.149546470548
2.206562800000e-04,0.149785573280
2.213116400000e-04,0.150271681545
2.226223600000e-04,0.151274550535
2.241680000000e-04,0.152507570914
2.241681000000e-04,0.152507652368
2.241683000000e-04,0.152507815359
2.241687000000e-04,0.152508141341
2.241690000000e-04,0.152508385826
2.241690800000e-04,0.152508451021
2.241692400000e-04,0.152508581412
2.241695600000e-04,0.152508842193
2.241702000000e-04,0.152509363748
2.241714800000e-04,0.152510406837
2.241740400000e-04,0.152512492925
2.241791600000e-04,0.152516664743
2.241894000000e-04,0.152525006948
2.242098800000e-04,0.152541685634
2.242508400000e-04,0.152575020113
2.243327600000e-04,0.152641597495
2.244966000000e-04,0.152774385957
2.248242800000e-04,0.153038497678
2.254796400000e-04,0.153560860362
2.267903600000e-04,0.154582143710
2.294117999999e-04,0.156530958641
2.300000000000e-04,0.156951066033
2.300001000000e-04,0.156951136921
2.300003000000e-04,0.156951278696
2.300007000000e-04,0.156951562243
2.300010000000e-04,0.156951774904
2.300010800000e-04,0.156951831614
2.300012400000e-04,0.156951945034
2.300015600000e-04,0.156952171875
2.300022000000e-04,0.156952625566
2.300034800000e-04,0.156953532980
2.300060400000e-04,0.156955347931
2.300111600000e-04,0.156958978334
2.300214000000e-04,0.156966241137
2.300418800000e-04,0.156980774730
2.300828400000e-04,0.157009873832
2.301647600000e-04,0.157068199447
2.303286000000e-04,0.157185358302
2.306562800000e-04,0.157421690531
2.313116400000e-04,0.157902287665
2.326223600000e-04,0.158894246648
2.341680000000e-04,0.160114578630
2.341681000000e-04,0.160114659267
2.341683000000e-04,0.160114820629
2.341687000000e-04,0.160115143350
2.341690000000e-04,0.160115385390
2.341690800000e-04,0.160115449934
2.341692400000e-04,0.160115579021
2.341695600000e-04,0.160115837193
2.341702000000e-04,0.160116353532
2.341714800000e-04,0.160117386188
2.341740400000e-04,0.160119451410
2.341791600000e-04,0.160123581492
2.341894000000e-04,0.160131840213
2.342098800000e-04,0.160148351884
2.342508400000e-04,0.160181352135
2.343327600000e-04,0.160247260282
2.344966000000e-04,0.160378707151
2.348242800000e-04,0.160640123197
2.354796400000e-04,0.161157044644
2.367903600000e-04,0.162167246416
2.394117999999e-04,0.164093105608
2.400000000000e-04,0.164507917428
2.400001000000e-04,0.164507987411
2.400003000000e-04,0.164508127376
2.400007000000e-04,0.164508407305
2.400010000000e-04,0.164508617251
2.400010800000e-04,0.164508673237
2.400012400000e-04,0.164508785209
2.400015600000e-04,0.164509009155
2.400022000000e-04,0.164509457056
2.400034800000e-04,0.164510352888
2.400060400000e-04,0.164512144678
2.400111600000e-04,0.164515728760
2.400214000000e-04,0.164522898931
2.400418800000e-04,0.164537247300
2.400828400000e-04,0.164565976108
2.401647600000e-04,0.164623561751
2.403286000000e-04,0.164739243112
2.406562800000e-04,0.164972629998
2.413116400000e-04,0.165447373886
2.426223600000e-04,0.166427767588
2.441680000000e-04,0.167634685321
2.441681000000e-04,0.167634765096
2.441683000000e-04,0.167634924736
2.441687000000e-04,0.167635244017
2.441690000000e-04,0.167635483475
2.441690800000e-04,0.167635547330
2.441692400000e-04,0.167635675040
2.441695600000e-04,0.167635930460
2.441702000000e-04,0.167636441292
2.441714800000e-04,0.167637462934
2.441740400000e-04,0.167639506128
2.441791600000e-04,0.167643592151
2.441894000000e-04,0.167651762743
2.442098800000e-04,0.167668098106
2.442508400000e-04,0.167700745551
2.443327600000e-04,0.167765947315
2.444966000000e-04,0.167895978342
2.448242800000e-04,0.168154550407
2.454796400000e-04,0.168665734759
2.467903600000e-04,0.169664266289
2.494118000001e-04,0.171566004758
2.500000000000e-04,0.171975261886
2.500001000000e-04,0.171975330920
2.500003000000e-04,0.171975468987
2.500007000000e-04,0.171975745121
2.500010000000e-04,0.171975952221
2.500010800000e-04,0.171976007448
2.500012400000e-04,0.171976117902
2.500015600000e-04,0.171976338812
2.500022000000e-04,0.171976780640
2.500034800000e-04,0.171977664329
2.500060400000e-04,0.171979431831
2.500111600000e-04,0.171982967342
2.500214000000e-04,0.171990040381
2.500418800000e-04,0.172004194531
2.500828400000e-04,0.172032535084
2.501647600000e-04,0.172089344937
2.503286000000e-04,0.172203477585
2.506562800000e-04,0.172433778340
2.513116400000e-04,0.172902393856
2.526223600000e-04,0.173870696693
2.541680000000e-04,0.175063620267
2.541681000000e-04,0.175063699144
2.541683000000e-04,0.175063856991
2.541687000000e-04,0.175064172685
2.541690000000e-04,0.175064409454
2.541690800000e-04,0.175064472592
2.541692400000e-04,0.175064598868
2.541695600000e-04,0.175064851418
2.541702000000e-04,0.175065356512
2.541714800000e-04,0.175066366678
2.541740400000e-04,0.175068386918
2.541791600000e-04,0.175072427030
2.541894000000e-04,0.175080505789
2.542098800000e-04,0.175096657439
2.542508400000e-04,0.175128937267
2.543327600000e-04,0.175193403041
2.544966000000e-04,0.175321959058
2.548242800000e-04,0.175577568996
2.554796400000e-04,0.176082780723
2.567903600000e-04,0.177069174003
2.594118000001e-04,0.178945868092
2.600000000000e-04,0.179349365554
2.600001000000e-04,0.179349433605
2.600003000000e-04,0.179349569705
2.600007000000e-04,0.179349841904
2.600010000000e-04,0.179350046054
2.600010800000e-04,0.179350100494
2.600012400000e-04,0.179350209374
2.600015600000e-04,0.179350427137
2.600022000000e-04,0.179350862671
2.600034800000e-04,0.179351733770
2.600060400000e-04,0.179353476095
2.600111600000e-04,0.179356961254
2.600214000000e-04,0.179363933604
2.600418800000e-04,0.179377886425
2.600828400000e-04,0.179405824522
2.601647600000e-04,0.179461830277
2.603286000000e-04,0.179574357948
2.606562800000e-04,0.179801461449
2.613116400000e-04,0.180263731820
2.626223600000e-04,0.181219531159
2.641680000000e-04,0.182398007720
2.641681000000e-04,0.182398085670
2.641683000000e-04,0.182398241668
2.641687000000e-04,0.182398553663
2.641690000000e-04,0.182398787658
2.641690800000e-04,0.182398850056
2.641692400000e-04,0.182398974852
2.641695600000e-04,0.182399224443
2.641702000000e-04,0.182399723619
2.641714800000e-04,0.182400721948
2.641740400000e-04,0.182402718513
2.641791600000e-04,0.182406711273
2.641894000000e-04,0.182414695316
2.642098800000e-04,0.182430657487
2.642508400000e-04,0.182462558171
2.643327600000e-04,0.182526264910
2.644966000000e-04,0.182653299876
2.648242800000e-04,0.182905855794
2.654796400000e-04,0.183404911867
2.667903600000e-04,0.184378803896
2.694118000001e-04,0.186229739920
2.700000000000e-04,0.186627319848
2.700001000000e-04,0.186627386888
2.700003000000e-04,0.186627520968
2.700007000000e-04,0.186627789126
2.700010000000e-04,0.186627990245
2.700010800000e-04,0.186628043876
2.700012400000e-04,0.186628151140
2.700015600000e-04,0.186628365670
2.700022000000e-04,0.186628794738
2.700034800000e-04,0.186629652906
2.700060400000e-04,0.186631369369
2.700111600000e-04,0.186634802806
2.700214000000e-04,0.186641671727
2.700418800000e-04,0.186655417746
2.700828400000e-04,0.186682942463
2.701647600000e-04,0.186738122343
2.703286000000e-04,0.186849001784
2.706562800000e-04,0.187072822708
2.713116399999e-04,0.187528581909
2.726223599999e-04,0.188471563311
2.741680000000e-04,0.189635250414
2.741681000000e-04,0.189635327416
2.741683000000e-04,0.189635481522
2.741687000000e-04,0.189635789733
2.741690000000e-04,0.189636020890
2.741690800000e-04,0.189636082531
2.741692400000e-04,0.189636205814
2.741695600000e-04,0.189636452378
2.741702000000e-04,0.189636945500
2.741714800000e-04,0.189637931720
2.741740400000e-04,0.189639904068
2.741791600000e-04,0.189643848391
2.741894000000e-04,0.189651735547
2.742098800000e-04,0.189667503898
2.742508400000e-04,0.189699016761
2.743327600000e-04,0.189761947122
2.744966000000e-04,0.189887426399
